id,tokenId,value,operator,from,to,claimIds,transactionHash
317,320,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,428,0x24937d5cc765fd803f93076f3a175fdb171de5601e7550838a12c7b336d7fc26
318,321,58000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,429,0xa1a5152a7d4636a77606d65e4eb9eafb69453d12627c266460f926cddaaee301
319,322,4000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,430,0x02d4c8a7e45d31c9d99d4646789699e06cdea6d3bce30cb380bc3ee4baccad6b
320,323,4000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,431,0x903bd64b112ffdfb5cef77b29db38d08e0c76d64266caf2880eecb15ee81420f
321,324,23000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,432,0x3e103febcadc30d7efc0c4daa56a2a1476c4ddd7511adf423606e31840fcc444
322,325,96000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,433,0x2208947cd91da96bc166a77ce7ac756ee21846ab0528e797fde57cb606828996
323,326,142000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,434,0x9be32f59ab6deb441c043c86f097959994c63e3bca36e5f8e50ce50077defd5c
324,327,89000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,435,0xce3e9eca5b306690aea752648d5efd6e09750f1a07e58565b3710c8cd9731fb0
325,328,91000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,436,0x5c78af318103f36d4cc2a8521dd72e9147a6905df2dc9f97824629916d1ebbad
326,329,69000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,437,0xa5c3bec6ad0cb3b7dd031a6e8ad0446947a9eda22c670fdfb07f2c6d7b23bdec
327,330,169000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,438,0x3f3e12c5f175b5ed7c8c627e01fc12ee182bb583982d0436eb9cd301eb07e505
328,331,36000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,439,0x9628b632252c98f455bb6ad619546a3eba3ef3a819f2af4485e838e81caf4f21
329,332,43000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,440,0xba2fda8e951b4430af7d2811861b3c598fae3ef8dec49847f9a62016fcc8b909
330,333,10000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,441,0x0e57f5b527934f141cbb211fbf67dcfe42bc11370edab21e759b35ac628bc0d2
331,334,2000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,442,0x3941494f7fb1437c17f2ea3b2eb509f8a347d9bfddf68da2bcfbf69aed980368
332,335,55000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,443,0x94e007a2a26749a7603d9a02f4e847750ddd2acd0e5fee19fb98ca03f0c679e0
333,336,272000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,444,0x7290f95483de1daedb620f6c070b59cec2d154c5ae80ecd78bc92233d51aee83
334,337,192000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,445,0xa9352da288b1d42db6cd589cabe29cac6ce86076bbf61cf22232e4aff955345e
335,338,2000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,446,0xff9cd61e5d70a56aa9d06efe3490de55580bb639a9e317b8fb1dacfa80f8cc7c
336,339,115000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,447,0x34f8fd286d672611e3e1fa9a5b4cd870d4be9d4ae667b2eb1d3b87593a0c2021
337,340,134000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,448,0x69be08bce3c59d6549df5bf18c1209f46baf0eeb6ebb6d2903992ee126f41f45
338,341,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,449,0xaa14f70a9c702086057d4da28c5dacf202cbf77df16baf2b7ff082e732c26ee2
339,342,154000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,450,0xe94b2ca3265a2a1b2dfb970d95b412af4c96ab45967ed21d6ba77d23c0e05f5c
340,343,22000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,451,0xd690e10d3faefd3db9ae2fda0fe40930d6f11587fea2e8d690df950961bb5750
341,344,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,452,0xdc8fa978c90cd055bb204b3b50eeb3e16202a68c07a85b68611aa76084b7f4d1
342,345,297000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,453,0x32ea226a78f7562bf2ae024341a0200f01aeb4325974a91153f3a29018a43838
343,346,492000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,454,0x0b75929e1810a7fac8424313fa40265f240e35060d77e5b03d7376e93e50b2b7
344,347,24000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,455,0x672773aecd79010b05325f80593a4488f9a8ea35311572825f51c68d2bcee843
345,348,35000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,456,0x301da56cc1f358c2d700b559effa70e2b3ec96f69d7eb214f20793c8f0221ac2
346,349,4000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,457,0x7d6b5b6c717b993b8a8488ea7901845bcdd94353f1e9006d908ed32b5d2d454a
347,350,133000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,458,0x582da7bf5e66cba61fc46dc64ebb4c9b53c1ffd3894d260614fa685a03be2573
348,351,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,459,0x56093bd293762e2dd1a82715bdcd6a68e961756d815bf03f369fbab1b372955b
349,352,33000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,460,0xd3b24d48b9d06b8022e694bd2f1422ba7413862bff607e6f4f3d8455a8e00659
350,353,23000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,461,0x9b0969759eb38680828e8848ebb89bf1406f35d33d5a9c281189b7c5df2220cf
351,354,193000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,462,0x634819608ca9c497dae8c7174da915662c713b49364e24e6f626ab790eec3331
352,355,8000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,463,0x35e99e0115773273574538fc5ccf31b9ef9e5f3c4ceb8652b0dfd2595c4b06d4
353,356,81000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,464,0x1c02a21d6cf0ab4f57773c150600c4cde3a2e6407bc042f568c60521fa5ec3ea
354,357,20000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,465,0x5843796f897da80b213ee8af4db215e9c57ea52b1b8cad2a4819e86255652997
355,358,784000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,466,0xf219779a98423ec608d9f6086dbdcbb8d18c27215838124b76ab16d9f3165fcb
356,359,253000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,467,0xe4c096ff4775d0ed4e2f37fded8669231ce5e7e236e6670fdeb275853b0befef
357,360,105000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,468,0xdbe7dcb734c4eb7e252de085ad0d83c12927fe1b75863d7f5a2a2294483e3197
358,361,8000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,469,0x5f242f8b6487df788c3f8bd7f1b6cc399fb2fef78dba5eb6f8b4e82a9ad157b3
359,362,10000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,470,0xbe04a9c72cc043791580433663eac3bc2c3d834992d52ee06138f9462f1ad645
360,363,85000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,471,0x34fd3bde7c6c54b40841dcf7fff60fdbcca5b3c47281bb00a50222cb8c1ca60d
361,364,70000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,472,0xa5e5e05484107083067fca598562c44243ddbde4d110cd97cf10c9aeaef23859
362,365,8000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,473,0x68d9b1f9202ad06786af846b5e1d462a17782958068a1da5bdb21b8ba55ea2b7
363,366,2000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,474,0x91fc32210bcf993fb10b07c68b7ac050319a7858d67b3c80a0953df7e5789c4e
364,367,6000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,475,0xd4d36f96f7b5f82919286db503772d113b33128ec82e9c963670ee904edd79c4
365,368,3000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,476,0xa41d546ef7d2cee70089497f77901cc26e69df2c6eccc563985df9a477beeec7
366,369,136000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,477,0x027d7a8e5572314d0fbe0d6940c52f55c8473df4a0af080d2c0acef8ca695e85
367,370,42000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,478,0xa267b786ded991a41621c3e67aaa7835d7f45e922744561bbe1e04bb985be022
368,371,169000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,479,0xd7c3a461f153775bdb39f4c9712d4393dfc102b7fa802684d6dd8bea010e0ad7
369,372,51000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,480,0xf619766b5efb05fa02cc9d603e569cac971bf4dd450205989ecb36967d1ee671
370,373,8000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,481,0x62466a1978a8ebb6875f80a43f71c65bc1719a0da0e548143ef84b67ad552082
371,374,61000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,482,0xf2bd95501bf4bc3a6e04d2762abfda22e731b27cba827b9331f035853b70da02
372,375,155000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,483,0xe7f9bd4f64e55887a663b78ccd1d7ea2dfcbe3ef0b38f3241a7575a30ff18208
373,376,81000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,484,0xb30cf64e6c4bf7801917c6f9a0f53c7640b0fd0ad6c8d2300282254467d626f7
374,377,180000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,485,0xe2d9e25fbe9b8c7d172ce2b70073ce89ddfcd43de4f16fc29c91542c1234da9d
375,378,121000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,486,0x0dc506deed058b1ab34a7f27c8c3dfc1c91477ee8713246163f828ceb2304c1c
376,379,53000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,487,0x920ec66e24fb625b4d3878fb14d575e6d1adf521abdb0e92cfcc511372d0cdf3
377,380,684000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,488,0x85df565aaab76acb147135059d91560f3e67b7fb1ba0bed2231230de47b59364
378,381,183000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,489,0x16ee8ac03c274ee2a218e6b132d1476f6b6be209be0a042294da2b8d740cba70
379,382,458000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,490,0xa3328ede73a9b3507814596730a797cc8f8fb084acbf15b12d49595620d568c2
380,383,13000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,491,0xb0d0afd3f1d3523687dfa1617e1099f0b7bb69ea058badcc047551aab5e63a6b
381,384,8000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,492,0xe4d2fc39d6e8c2abeb5ce5cb5b923e7e29a3b272fb845123ca3caef471180f0c
382,385,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,493,0xbc6f9a4fbf24bc9d1129205196c82b99198dd356894e2e6e744616bc29b58de9
383,386,57000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,494,0x8e1185ae034b2a81e0545239cfc7f1c76685559fece18d368f1d43ae6bd2fbec
384,387,12000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,495,0x3032252df3a2d6c42392471e892d2af0eaa33521436d98b27ddf6f4bfbf31dea
385,388,2000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,496,0xb8041c48506fc6f9266b5327adbb2858e3ad70a0438282ed4666bbea179b0ed0
386,389,44000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,497,0x62e975793d2bd364e78d43d31def40ea815af7fd9c33cdbbf1a6b6174ee22de6
387,390,29000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,498,0xfd9ea4b7b35a5436acd0903e209d3f02bc4bdc21510de60f8be1c582a1a22cfd
388,391,79000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,499,0xb09c36c25f5be90faa8b499c38b20a4ac5f49eac889679a88b67ae4e206e2a12
389,392,110000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,500,0x3efb4093ca47a928c3473855ec23656ff4d892a627a2545b03da536a44e616cb
390,393,35000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,501,0xb7bfa77fae62ec6e72547accdefc50aa7b4bd4798fe85ba5a3ec5e10385eb0b1
391,394,3000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,502,0xfa8692ce135f6179c72ac427b08cd0b9d89f5c35d0f294f3ac8768ed7de8f79b
392,395,3000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,503,0x0643d713ce240bdabc3f92d5468a4a9684d562b36fabd084efded43badad0f84
393,396,4000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,504,0xfe51da88e89745f642ab23819491e1a1eaba0f652cb959d42d538eb018ff5910
394,397,15000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,505,0xe04bb51c3afe1fb2267bcf6bea00259aff5e3fd697dc26079b5542e296cd4f6f
395,398,25000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,506,0xf87df8927167c6223e66d120c9c44ca9ffd1c033f22f9a98b5818bd806528725
396,399,29000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,507,0xf300e8ec7ebb417372bf24cda5a9e3e2b76dd1f1959d8475c2863d15ac3043af
397,400,19000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,508,0xb9a168e7487d0c69e32db06d246025441e851a2f2ed6754ea4ce629ed5480f3a
398,401,19000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,509,0x5e7c8716557d031dbed4ecbec9a847f0d9d80d1bb34b3e44e8d7471d580f3f06
399,402,22000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,510,0x6a4af42dbdc3083974095709bc89e8dae47f9e6e5ac36d84ddd8c5b424920216
400,403,22000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,511,0x593d7b924919131dd1cac82151850e393b6b6569c36ced4d36745c2b8bf2cd83
401,404,394000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,512,0xab76ff0c7aea7fa10160edb65b3edc935b7f7a363b9f50cdcc577059f3f3dcbd
402,405,2635000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,513,0x7e23361d57dea6dbce118f8b9b7b834f76c1048c5859a318734d2927d3c338b9
403,406,18000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,514,0x90bfba243874de27f102242a4dd989d3fd56ce1c70b8597b83d933bf65db54d3
404,407,10000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,515,0x40107c9c59cc0ea6413334e63e12f85dce0abbef767e2e1b6c92f8291cb4ef39
405,408,137000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,516,0x4cbe60068f8734e2579ca40c994110da0ca69817d842decd7ed2c6866f3904a9
406,409,20000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,517,0xd1d94b57ed76ca6d4b081e7ffb6a93b75b903bf692e34f4a1e0bbfd3ea6f7287
407,410,49000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,518,0x5d5202eb7caa9b66c9555fac3f8830900fbae6bc29c6ac075f7959ce4aa549e4
408,411,358000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,519,0x0b8e5f8a5c1d56b091c0c8e9322ace7f616b14b820351b79954097ff6d1ab911
409,412,392000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,520,0x64a749f5e4702e12c05457068c9804815e3d1c40d8423e6bd41e6e0fe521e5ea
410,413,2132000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,521,0x89bbed7fbe1d890d8ddd5d66ac511f82fc0de7ca63cd14432eb76ba7400c0db2
411,414,39000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,522,0x35370485c803aa03c2bba5266405d36ee3817af063cc19d0905f647e0ba3ca56
412,415,199000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,523,0x35304f408553435d288a6253f8f7bab4b196cf1adabe06a97e6785f2491ac396
413,416,145000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,524,0x9f882e30a1a04d7b9fa6eb97560529a4ea6034fe7049b46ce4f618be29ec5afc
414,417,76000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,525,0xea6aa5bcdfdf6d63dc0b880567f62a4c594437781f85dd4526fc572d591d30c7
415,418,529000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,526,0xd580d06c2813c6ac2441921be6988bc7ca9925c0ae6ba419b539cc39ce475d30
416,419,1177000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,527,0x1e2a012fc921c81684e1c7bb0afbb5bf8e10038db4b7e647249d73be14c26fb9
417,420,1283000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,528,0xe2b92942883cedc088f0bf126306b39fc7a07b968c4e57e4e23e3a96547411ea
418,421,202000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,529,0x6b703ae3593c04dacefae9097744d43c67c82e0a441abb58a24208a0cb1e710c
