agreementAddress,certificateId,signedAmount,filledAmount,buyer,seller,metadata,metadataDecoded
0x41382F2EbC095e4245355344F8979dA5DbA79E7d,24,3752000000,3752000000,0x281FE06718F79847c2204f0B8DE7c14970427B75,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d65646666653931392d626237622d346630332d386130612d3166333537316434613335372d2d37656237343634662d316635312d356663322d616130652d38383265663331343961656600000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""edffe919-bb7b-4f03-8a0a-1f3571d4a357"",""orderId"":""7eb7464f-1f51-5fc2-aa0e-882ef3149aef""}"
0x6CE1311665F904D04d65FB8f7a22C8548Be591C9,28,3545000000,336000000,0xE797C701c6aED07AF2499E5541e0b948B35b97b1,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d65393336336137312d363262642d343034392d613662362d3534663139353934396263662d2d32346433623333322d353234332d356563612d383864612d39373530353431333730336600000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""e9363a71-62bd-4049-a6b6-54f195949bcf"",""orderId"":""24d3b332-5243-5eca-88da-97505413703f""}"
0x6CE1311665F904D04d65FB8f7a22C8548Be591C9,23,3545000000,3209000000,0xE797C701c6aED07AF2499E5541e0b948B35b97b1,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d65393336336137312d363262642d343034392d613662362d3534663139353934396263662d2d32346433623333322d353234332d356563612d383864612d39373530353431333730336600000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""e9363a71-62bd-4049-a6b6-54f195949bcf"",""orderId"":""24d3b332-5243-5eca-88da-97505413703f""}"
0xE9Fcc56bf596737E98DE473Aa79C52716e83cec1,27,3651000000,1469000000,0x3c495D9b52F45EBAb94be71F35afFD08A0620e35,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d39653739626235382d353666322d346631332d626238342d3361616365653433313935372d2d64386266323634352d326332612d353930632d616364382d39643537393266643039346600000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""9e79bb58-56f2-4f13-bb84-3aacee431957"",""orderId"":""d8bf2645-2c2a-590c-acd8-9d5792fd094f""}"
0xE9Fcc56bf596737E98DE473Aa79C52716e83cec1,21,3651000000,2182000000,0x3c495D9b52F45EBAb94be71F35afFD08A0620e35,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d39653739626235382d353666322d346631332d626238342d3361616365653433313935372d2d64386266323634352d326332612d353930632d616364382d39643537393266643039346600000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""9e79bb58-56f2-4f13-bb84-3aacee431957"",""orderId"":""d8bf2645-2c2a-590c-acd8-9d5792fd094f""}"
0xE6390535F4DB5d8cc8FAC0692d84930701aAdC42,22,4497000000,4497000000,0xdEBcff6C82c98D1864d523f29d2E313eb548128d,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d31336534303435342d653536332d343037302d626162322d3831613538373761353466642d2d33363466313365612d626265322d353631392d396335302d39383066303730356237656100000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""13e40454-e563-4070-bab2-81a5877a54fd"",""orderId"":""364f13ea-bbe2-5619-9c50-980f0705b7ea""}"
0xDB40Fb4a9512C8E522e11DE8c47Ba9f450F2A776,20,2926000000,2926000000,0xE797C701c6aED07AF2499E5541e0b948B35b97b1,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d39393537343437612d376430342d343562652d613963302d3665366431653430663766322d2d38643138653265332d663137322d356138662d386561372d31613662636131353139323600000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""9957447a-7d04-45be-a9c0-6e6d1e40f7f2"",""orderId"":""8d18e2e3-f172-5a8f-8ea7-1a6bca151926""}"
0x41b1F9737900F4e637A77028acA4f9647Dac93f6,22,268000000,268000000,0x1e7Be2c42199959642C023128629CaAFEA4A0B4B,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d31326330366562662d653666352d346562612d383265302d3830393034366334346132652d2d36653666613139332d336632652d353134362d383830362d61306665346161663865636400000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""12c06ebf-e6f5-4eba-82e0-809046c44a2e"",""orderId"":""6e6fa193-3f2e-5146-8806-a0fe4aaf8ecd""}"
0xefcbF08c151D4F2aDe13C21Af2BfE479712152d4,24,265000000,265000000,0x1e7Be2c42199959642C023128629CaAFEA4A0B4B,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d36303661353430362d353032362d346561382d393761612d3063613162363266326131642d2d61666633303765332d653937372d353331352d616338662d35623235303237613465666300000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""606a5406-5026-4ea8-97aa-0ca1b62f2a1d"",""orderId"":""aff307e3-e977-5315-ac8f-5b25027a4efc""}"
0x64FA919DB6a3FCE95865Cf1eA73343f2C55A798C,22,265000000,265000000,0x1e7Be2c42199959642C023128629CaAFEA4A0B4B,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d63313066653836322d616334342d343963362d383639342d6434376331313864633865662d2d30343635326137372d336564342d353232622d613938642d32633761653730633764373700000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""c10fe862-ac44-49c6-8694-d47c118dc8ef"",""orderId"":""04652a77-3ed4-522b-a98d-2c7ae70c7d77""}"
0x8bd648B1C0C52f393EEE0CB65845b2D1A8380935,27,265000000,265000000,0x1e7Be2c42199959642C023128629CaAFEA4A0B4B,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d66643538396237652d653037382d346532392d393938372d6432306630376562336166392d2d30323864346563642d666564622d353339372d383464362d36326336333365626466666300000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""fd589b7e-e078-4e29-9987-d20f07eb3af9"",""orderId"":""028d4ecd-fedb-5397-84d6-62c633ebdffc""}"
0x1fBa1EC52A0Ee53D55484b2b6d7AcD7872E2B0AD,20,265000000,265000000,0x1e7Be2c42199959642C023128629CaAFEA4A0B4B,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d36393734363762322d363432382d343831612d623033322d3938396664626365316432632d2d35353535653338362d653337622d353438622d386236372d38623230373634643161386100000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""697467b2-6428-481a-b032-989fdbce1d2c"",""orderId"":""5555e386-e37b-548b-8b67-8b20764d1a8a""}"
0x9069d86Dd6f739Ca2847711D4a30cb38CB4659D7,26,265000000,265000000,0x1e7Be2c42199959642C023128629CaAFEA4A0B4B,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d31656230383864332d316236362d346531652d626534392d3234363831643536303235372d2d39343434383831312d626565302d353263632d616335352d32613039633866303933636500000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""1eb088d3-1b66-4e1e-be49-24681d560257"",""orderId"":""94448811-bee0-52cc-ac55-2a09c8f093ce""}"
0x3889885Be9593BB02D2a50d340f89F81bCc65617,29,265000000,265000000,0x1e7Be2c42199959642C023128629CaAFEA4A0B4B,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d34376134653236372d666663332d343730612d613532302d3033313033646231623938642d2d31363261646363382d636530662d353036362d383039622d63616135653063616332353100000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""47a4e267-ffc3-470a-a520-03103db1b98d"",""orderId"":""162adcc8-ce0f-5066-809b-caa5e0cac251""}"
0x351719389c2bD56bF56c52a702722E5034c47378,22,2968000000,2968000000,0x281FE06718F79847c2204f0B8DE7c14970427B75,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d63363462333962392d313337352d346234622d613362312d6131393731356431303664362d2d65616265333331352d663135662d353262312d383664382d35626238333234333432313800000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""c64b39b9-1375-4b4b-a3b1-a19715d106d6"",""orderId"":""eabe3315-f15f-52b1-86d8-5bb832434218""}"
0xcB92165ed275c38C39af926dE06C2F52eb241c6C,22,257000000,257000000,0x1e7Be2c42199959642C023128629CaAFEA4A0B4B,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d37643936613735382d393539342d343662652d626265642d3639616263373462623164352d2d35373632353639322d383530332d356233372d623334312d39323131393939373434353300000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""7d96a758-9594-46be-bbed-69abc74bb1d5"",""orderId"":""57625692-8503-5b37-b341-921199974453""}"
0x06bf7684CaB61aAC1064223DDc5524BE1d0b4063,25,257000000,257000000,0x1e7Be2c42199959642C023128629CaAFEA4A0B4B,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d39653266303536662d633734632d343066612d623932652d6233656337326438366665302d2d37323939643762642d613739612d353539342d393836362d37656535353437346564396100000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""9e2f056f-c74c-40fa-b92e-b3ec72d86fe0"",""orderId"":""7299d7bd-a79a-5594-9866-7ee55474ed9a""}"
0xfB0d7438b74D6Dd1Da91C9b4387152Ac1fc17C7e,23,257000000,257000000,0x1e7Be2c42199959642C023128629CaAFEA4A0B4B,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d37363165323265352d663736662d343836622d393536352d3666646261623265663531362d2d39313561373933312d376564612d353863342d393264372d61656162613930356139346300000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""761e22e5-f76f-486b-9565-6fdbab2ef516"",""orderId"":""915a7931-7eda-58c4-92d7-aeaba905a94c""}"
0xFA7f1F4eC43504a6B4477453d7A79A547C76aB24,22,240000000,240000000,0x1e7Be2c42199959642C023128629CaAFEA4A0B4B,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d38656239383964312d306266362d343865642d393235372d3965393161343361313862632d2d64633534386133302d633130652d353133352d626334362d39383036646135643565623600000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""8eb989d1-0bf6-48ed-9257-9e91a43a18bc"",""orderId"":""dc548a30-c10e-5135-bc46-9806da5d5eb6""}"
0x1cb158eC08DCA694C690428bf954b57f427ce20e,21,2492000000,2492000000,0x1e7Be2c42199959642C023128629CaAFEA4A0B4B,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d65653934306466312d333531352d343431612d383236352d6234643730663262643265372d2d35663332663961362d346465392d356261652d613063652d31313638623938643366656200000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""ee940df1-3515-441a-8265-b4d70f2bd2e7"",""orderId"":""5f32f9a6-4de9-5bae-a0ce-1168b98d3feb""}"
0xBCf6D1fC0AE1B897Faa25d0398738fd2133e9E35,21,1985000000,1985000000,0x3c495D9b52F45EBAb94be71F35afFD08A0620e35,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d34653435303464642d323837312d343138622d623936352d6632396665613438633631642d2d64366364366165352d313231342d353837652d396461332d35313666353734353736636500000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""4e4504dd-2871-418b-b965-f29fea48c61d"",""orderId"":""d6cd6ae5-1214-587e-9da3-516f574576ce""}"
0x8C43596EA73553AB906595E03368Bdcf5BA89740,27,1958000000,1958000000,0xdEBcff6C82c98D1864d523f29d2E313eb548128d,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d65396338366435652d373465312d343434662d393438362d3733303335303465333063392d2d38626262383163622d623664302d353535362d393361322d39643735653731386266646600000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""e9c86d5e-74e1-444f-9486-7303504e30c9"",""orderId"":""8bbb81cb-b6d0-5556-93a2-9d75e718bfdf""}"
0x7fedbB4eddffCBf90A833966154b4e6A690F9530,25,1809000000,1809000000,0xE797C701c6aED07AF2499E5541e0b948B35b97b1,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d64373739393331352d393664362d343339322d613430372d6230623134646635623534612d2d63313636636138342d646264312d353166302d396163302d36623265376233383563346100000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""d7799315-96d6-4392-a407-b0b14df5b54a"",""orderId"":""c166ca84-dbd1-51f0-9ac0-6b2e7b385c4a""}"
0xB325D7f3D8Ad70C49e734fCcCAf9EF260b17AC63,27,1356000000,1356000000,0x281FE06718F79847c2204f0B8DE7c14970427B75,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d66393765656261372d353138662d346664322d626666362d3266656533303638663463382d2d33643163326266352d663264632d353839392d623962622d30396430343035393338363000000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""f97eeba7-518f-4fd2-bff6-2fee3068f4c8"",""orderId"":""3d1c2bf5-f2dc-5899-b9bb-09d040593860""}"
0x4Dd8CDB150406c0dCf2881aABc7829aa0441BDC4,48,90000000,90000000,0x9c372108D6a3521D36fB71ec0010458C6F8175f2,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005f474f2d2d57494e447c534f4c41522d2d42452d2d2d63366232386635342d393161362d346361342d383365642d3761353237333261373432312d2d63336132346330322d636266662d353861312d613664352d66373837363133626330363700,"{""productType"":""GO"",""energySources"":[""WIND"",""SOLAR""],""country"":""BE"",""agreementId"":""c6b28f54-91a6-4ca4-83ed-7a52732a7421"",""orderId"":""c3a24c02-cbff-58a1-a6d5-f787613bc067""}"
0xf4cf047e7ce723E95D17f696a4725E14c9FFccDC,26,124000000,124000000,0x8ffb151B759dE979cAFeb1596c6d75CbC96f966E,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d31363961393361612d396665302d343234322d626164392d3562393232613136663336372d2d61653834666637302d386332382d353035632d396630622d39386237666365613962383000000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""169a93aa-9fe0-4242-bad9-5b922a16f367"",""orderId"":""ae84ff70-8c28-505c-9f0b-98b7fcea9b80""}"
0x03B4D766a3A4D138DD7f67d521460d229444D699,29,20000000,20000000,0x8ffb151B759dE979cAFeb1596c6d75CbC96f966E,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x0000000000000000000000000000000000000000000000000000000000000061495245432d2d57494e447c534f4c41522d2d434e2d2d2d63343739643032652d613837302d346163642d393063632d3232366162366161386530312d2d63626161396361632d333231372d353162312d613932312d62316562363862363735373300000000000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CN"",""agreementId"":""c479d02e-a870-4acd-90cc-226ab6aa8e01"",""orderId"":""cbaa9cac-3217-51b1-a921-b1eb68b67573""}"
0xB24DF1d80D9c51B8095E3023b0EB187F95F78754,87,130000000,130000000,0x35B8d67751e99293faa724ab6bc1aA8EE4714663,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000645245432d2d57494e447c534f4c41522d2d55532d574543432d2d39626565633935312d353066392d343866622d616235632d6338636463663937613734302d2d37636237313965362d616431662d356662332d616331632d35663130313832633730373400000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""US"",""region"":""WECC"",""agreementId"":""9beec951-50f9-48fb-ab5c-c8cdcf97a740"",""orderId"":""7cb719e6-ad1f-5fb3-ac1c-5f10182c7074""}"
